LabVIEW Measurement	
Writer_Version	2
Reader_Version	2
Separator	Tab
Decimal_Separator	.
Multi_Headings	Yes
X_Columns	No
Time_Pref	Relative
Operator	lab_cos_bennett
Date	2019/08/22
Time	22:26:11.3135342597961425781
***End_of_Header***	
	
Channels	2		
Samples	21215	21215	
Date	2019/08/22	2019/08/22	
Time	22:26:11.3135342597961425781	22:26:11.3135342597961425781	
X_Dimension	Time	Time	
X0	0.0000000000000000E+0	0.0000000000000000E+0	
Delta_X	1.000000	1.000000	
***End_of_Header***			
X_Value	Untitled	Untitled 1	Comment
	0.000000	5.923844	
	0.397000	5.933706
	0.786000	5.936994
	1.186000	5.877822
	1.581000	5.890971
	1.980000	6.015889
	2.380000	5.973154
	2.773000	5.936994
	3.167000	5.983016
	3.553000	5.864673
	3.936000	5.956717
	4.333000	5.864673
	4.730000	5.956717
	5.130000	5.956717
	5.533000	6.002740
	5.924000	5.907408
	6.326000	5.973154
	6.720000	5.907408
	7.112000	5.936994
	7.512000	5.936994
	7.905000	5.900833
	8.308000	5.887684
	8.709000	5.851524
	9.103000	5.851524
	9.501000	5.897546
	9.900000	5.782490
	10.301000	5.894259
	10.706000	5.946855
	11.100000	5.769341
	11.500000	5.825225
	11.900000	5.936994
	12.293000	5.835087
	12.695000	5.963292
	13.092000	2407.823535
	13.489000	2511.314344
	13.888000	2481.459077
	14.280000	2458.822723
	14.680000	2441.179778
	15.079000	2426.242283
	15.472000	2419.746576
	15.874000	2409.917546
	16.265000	2407.534253
	16.663000	2402.484958
	17.063000	2394.463944
	17.456000	2395.407399
	17.859000	2390.236475
	18.261000	2387.156274
	18.656000	2388.444896
	19.057000	2383.119468
	19.444000	2379.726974
	19.843000	2379.717112
	20.241000	2377.281222
	20.633000	2376.988652
	21.034000	2375.591549
	21.434000	2372.284524
	21.829000	2372.692150
	22.230000	2371.189853
	22.620000	2369.947253
	23.018000	2370.604713
	23.416000	2369.703993
	23.812000	2366.344371
	24.213000	2364.480472
	24.616000	2365.946608
	25.007000	2363.888757
	25.408000	2366.475863
	25.797000	2366.321360
	26.195000	2366.038652
	26.596000	2365.032738
	26.992000	2364.210913
	27.395000	2363.698094
	27.796000	2364.181327
	28.187000	2361.627094
	28.585000	2363.135965
	28.981000	2359.884825
	29.381000	2361.581072
	29.778000	2362.899280
	30.176000	2360.174107
	30.576000	2360.111649
	30.977000	2358.796728
	31.373000	2359.375293
	31.771000	2357.662609
	32.165000	2358.185290
	32.553000	2356.396998
	32.956000	2356.821060
	33.353000	2355.190559
	33.755000	2357.872997
	34.153000	2354.960448
	34.550000	2354.694176
	34.943000	2357.935455
	35.343000	2356.203048
	35.738000	2357.087332
	36.129000	2357.932168
	36.527000	2357.859847
	36.931000	2354.878265
	37.331000	2353.816467
	37.728000	2357.139928
	38.114000	2354.003843
	38.509000	2358.306920
	38.906000	2356.729016
	39.307000	2357.084044
	39.709000	2355.539013
	40.110000	2356.650121
	40.510000	2356.581087
	40.908000	2354.884840
	41.298000	2355.976224
	41.698000	2357.061033
	42.098000	2355.887467
	42.500000	2355.522576
	42.899000	2354.250391
	43.302000	2355.101802
	43.707000	2357.113630
	44.100000	2355.180697
	44.496000	2358.152417
	44.894000	2354.454203
	45.292000	2356.209622
	45.694000	2354.519950
	46.086000	2350.045933
	46.489000	2355.167548
	46.892000	2352.560718
	47.279000	2352.919034
	47.672000	2352.925609
	48.069000	2352.656050
	48.466000	2351.469334
	48.869000	2352.287872
	49.262000	2355.111664
	49.664000	2351.689583
	50.061000	2351.009112
	50.444000	2351.229361
	50.845000	2350.746128
	51.245000	2355.183984
	51.642000	2351.613975
	52.042000	2350.585050
	52.437000	2351.055134
	52.834000	2350.348365
	53.235000	2352.379917
	53.632000	2352.807266
	54.032000	2350.463420
	54.434000	2350.289193
	54.832000	2351.265522
	55.233000	2349.582423
	55.634000	2350.292480
	56.034000	2347.817143
	56.436000	2348.323387
	56.830000	2347.278025
	57.231000	2348.477890
	57.628000	2347.485125
	58.023000	2350.151126
	58.423000	2348.901952
	58.819000	2345.029511
	59.220000	2347.363495
	59.617000	2346.637002
	60.006000	2348.214906
	60.408000	2347.922336
	60.805000	2349.020295
	61.201000	2350.200436
	61.604000	2348.803333
	61.997000	2348.586371
	62.398000	2347.179406
	62.793000	2346.748770
	63.184000	2347.123522
	63.585000	2346.255675
	63.984000	2349.056455
	64.378000	2345.151142
	64.778000	2344.786251
	65.173000	2345.391115
	65.573000	2345.443711
	65.968000	2343.435170
	66.362000	2345.617938
	66.762000	2343.619259
	67.162000	2343.951277
	67.562000	2345.545618
	67.963000	2343.221496
	68.357000	2343.964426
	68.760000	2343.954564
	69.151000	2345.118269
	69.547000	2343.050556
	69.946000	2343.040694
	70.343000	2343.685005
	70.742000	2341.505525
	71.145000	2344.303018
	71.540000	2341.574558
	71.940000	2342.833594
	72.333000	2345.617938
	72.732000	2339.214276
	73.137000	2340.052538
	73.537000	2341.729061
	73.935000	2340.341820
	74.337000	2342.557461
	74.735000	2337.445708
	75.133000	2340.170881
	75.527000	2339.115657
	75.922000	2338.014411
	76.322000	2341.469364
	76.725000	2341.844117
	77.125000	2338.257671
	77.523000	2340.315522
	77.920000	2340.065687
	78.317000	2338.543667
	78.714000	2337.935516
	79.110000	2339.740244
	79.510000	2342.054504
	79.909000	2338.721181
	80.308000	2339.056486
	80.711000	2339.030187
	81.112000	2337.199160
	81.508000	2339.316182
	81.904000	2337.705405
	82.304000	2340.805330
	82.703000	2340.154444
	83.105000	2336.081478
	83.497000	2337.409548
	83.896000	2338.132754
	84.298000	2335.285951
	84.689000	2337.564051
	85.088000	2335.815207
	85.490000	2340.361544
	85.885000	2337.350376
	86.282000	2338.468059
	86.677000	2339.358917
	87.075000	2339.349055
	87.473000	2336.692916
	87.867000	2336.821121
	88.269000	2335.617969
	88.661000	2335.430592
	89.061000	2335.634405
	89.463000	2336.502253
	89.856000	2337.610073
	90.257000	2335.512775
	90.656000	2336.048605
	91.045000	2333.997329
	91.439000	2337.744852
	91.807000	2335.956561
	92.174000	2336.466092
	92.540000	2336.571286
	92.907000	2334.700812
	93.285000	2334.687662
	93.683000	2336.426645
	94.065000	2336.328026
	94.466000	2331.393787
	94.865000	2333.609428
	95.266000	2334.441115
	95.666000	2333.254399
	96.060000	2332.721856
	96.457000	2333.885561
